gene	population	piN	piS	piN_piS	sites_used	ref_fasta	genetic_code
rps14	PACH	0.000538912	0.000222392	2.42325	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	RS	0.00114802	0.000280883	4.08719	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	SC	0.000501508	0.000159985	3.13472	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	LB	0.000854558	0.000304002	2.81103	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	CH	0.000307805	9.0894e-05	3.38642	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	LG	0.00150519	0.000786601	1.91354	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	SR	0.000991056	0.000234923	4.21864	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	SL	0.000687376	4.04668e-05	16.9862	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	TL	0.00032864	0.000121709	2.70021	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	WB	0.00178762	0.000785856	2.27474	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	WT	0.000890989	0.000326624	2.72788	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	WK	0.000445696	0.000261365	1.70527	465	/work/cyu/stickleback_nuclear_only.fa	1
rps14	SWA	0.000285752	7.46694e-05	3.8269	465	/work/cyu/stickleback_nuclear_only.fa	1
rps15	THE	0.000142473	5.91693e-05	2.40788	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	JOE	0.000417512	0.000122863	3.39819	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	BEA	0.000407229	0.000114526	3.55579	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	MUC	4.4782e-05	7.46241e-05	0.600101	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	PYE	0.00131452	7.97726e-05	16.4784	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	AMO	0.0020051	0.000152094	13.1833	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	SAY	0.00217498	4.41982e-05	49.2097	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	GOS	0.00249199	6.58132e-05	37.8646	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	ROB	0.0016696	5.91509e-05	28.226	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	FG	0.000101674	3.5179e-05	2.89018	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	BOOT	0.00246352	6.36513e-05	38.7033	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	ECHO	0.00252147	0.000128523	19.6188	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	FRED	0.0013208	6.28317e-05	21.0213	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	LAW	0.000509905	5.01121e-05	10.1753	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	PACH	0.00151525	0.000108171	14.0079	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	RS	0.000899902	0.000250406	3.59377	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	SC	0.000376884	0.000114174	3.30096	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	LB	0.000580368	5.4697e-05	10.6106	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	CH	0.000270625	0.000121039	2.23585	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	LG	0.000515128	3.1401e-05	16.4048	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	SR	0.000236196	0	NA	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	SL	0.000517413	0.000196896	2.62784	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	TL	0.000579522	4.52266e-05	12.8138	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	WB	0.000220217	0.000185335	1.18821	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	WT	0.00239765	9.26648e-05	25.8744	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	WK	0.00120702	9.56839e-05	12.6147	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15	SWA	0.00131286	0.000126233	10.4003	429	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	THE	0.000115884	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	JOE	0.000283583	9.94239e-05	2.85226	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	BEA	0.000352397	9.27267e-05	3.80038	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	MUC	0.000133001	5.48664e-05	2.42408	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	PYE	0.000606807	0.000141258	4.29575	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	AMO	0.000244138	4.65201e-05	5.24803	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	SAY	0.000321564	0.000140125	2.29484	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	GOS	0.000266746	0.000126363	2.11096	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	ROB	7.29557e-05	0.000114568	0.636787	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	FG	7.92143e-05	7.62777e-05	1.0385	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	BOOT	0.000176319	5.22183e-05	3.37657	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	ECHO	0.000275474	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	FRED	0.000238807	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	LAW	0.000183595	6.21619e-05	2.9535	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	PACH	0.000120492	5.92783e-05	2.03264	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	RS	0.000602255	0.00031542	1.90937	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	SC	0.000242987	0.000118968	2.04246	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	LB	0.000120068	0.000206705	0.580864	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	CH	0.000225611	1.5458e-05	14.5951	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	LG	0.000164428	0.00011803	1.3931	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	SR	9.32038e-05	0.000102659	0.907895	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	SL	0.000194402	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	TL	0.000134543	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	WB	0.000154316	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	WT	0.000151992	0	NA	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	WK	0.000240475	8.95483e-05	2.68543	387	/work/cyu/stickleback_nuclear_only.fa	1
rps15a	SWA	0.000276558	4.26536e-05	6.4838	387	/work/cyu/stickleback_nuclear_only.fa	1
rps16	THE	0.000267309	0.000427162	0.625779	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	JOE	0.000183732	0.000165811	1.10808	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	BEA	0.000261456	3.91007e-05	6.68674	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	MUC	0.000125677	0.000132373	0.949419	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	PYE	0.00012053	0.00051282	0.235034	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	AMO	0.000356634	0.00110706	0.322144	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	SAY	0.00018196	0.000964632	0.188631	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	GOS	0.000219245	0.000874834	0.250613	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	ROB	0.000361522	0.00106026	0.340975	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	FG	0.000203213	0.00114569	0.177372	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	BOOT	0.00033517	0.000332195	1.00896	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	ECHO	0.000227578	0.00106248	0.214194	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	FRED	0.00029231	0.000296428	0.986111	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	LAW	0.000158073	0.000921024	0.171627	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	PACH	0.0011276	0.000624375	1.80596	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	RS	0.000921558	0.00108321	0.850768	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	SC	0.000256706	0.000843926	0.304181	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	LB	0.000132669	0.000957535	0.138553	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	CH	0.000219082	0.00108127	0.202615	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	LG	0.000522452	0.00103907	0.502809	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	SR	0.000250272	0.000176286	1.41969	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	SL	0.000179467	0.00113148	0.158613	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	TL	0.000210413	0	NA	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	WB	0.00120849	0.00108069	1.11825	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	WT	0.000480072	0.00106309	0.451582	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	WK	0.00057989	0.000511071	1.13466	465	/work/cyu/stickleback_nuclear_only.fa	1
rps16	SWA	6.98936e-05	3.86679e-05	1.80754	465	/work/cyu/stickleback_nuclear_only.fa	1
rps17	THE	4.51091e-05	4.77883e-05	0.943936	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	JOE	0.000143643	0.000215426	0.666785	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	BEA	0.000216645	0.000124413	1.74134	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	MUC	7.00989e-05	7.44106e-05	0.942055	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	PYE	0.000389617	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	AMO	0.000174029	5.89642e-05	2.95143	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	SAY	0.000337875	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	GOS	0.000204184	8.5832e-05	2.37888	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	ROB	0.000200244	0.00089808	0.222969	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	FG	0.000133612	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	BOOT	0.000146725	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	ECHO	0.000220638	0.000100926	2.18613	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	FRED	0.000134581	0.000156241	0.861365	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	LAW	0.000352049	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	PACH	6.5418e-05	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	RS	0.000886168	0.000437902	2.02367	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	SC	0.000412085	0.000141483	2.91262	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	LB	0.000280252	0.000152809	1.834	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	CH	0.000479209	2.04245e-05	23.4625	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	LG	0.000147641	6.50365e-05	2.27012	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	SR	0.000357775	0.000136823	2.61488	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	SL	0.000124186	6.03502e-05	2.05775	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	TL	6.12478e-05	7.01207e-05	0.873463	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	WB	0.000139746	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	WT	0.000129442	0	NA	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	WK	0.00013301	6.34165e-05	2.09741	417	/work/cyu/stickleback_nuclear_only.fa	1
rps17	SWA	5.81805e-05	0.000112852	0.515547	417	/work/cyu/stickleback_nuclear_only.fa	1
rps18	THE	0.00020632	0.000823543	0.250527	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	JOE	0.000361885	0.000200162	1.80796	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	BEA	0.000249405	0.000894184	0.278919	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	MUC	0.000177734	7.25193e-05	2.45085	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	PYE	0.00017982	0.00101143	0.177788	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	AMO	0.000270328	0.000735971	0.367309	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	SAY	0.000136294	0.00108991	0.125051	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	GOS	0.000211212	0.000645541	0.327186	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	ROB	0.000117231	0.000643236	0.182252	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	FG	0.000159332	9.85802e-05	1.61627	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	BOOT	0.00025293	0.000384436	0.657923	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	ECHO	0.000540003	0.00053709	1.00542	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	FRED	0.000124835	0.000249872	0.499596	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	LAW	0.000277821	0.000143593	1.93478	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	PACH	0.000560297	0	NA	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	RS	0.000789826	0.0015616	0.505781	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	SC	0.00010159	0.00137993	0.0736201	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	LB	0.000279052	0.00117238	0.238021	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	CH	0.000148341	0.00141597	0.104763	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	LG	0.000249238	0.00121207	0.20563	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	SR	0.000951526	0.000137513	6.91952	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	SL	0.000264661	0.00109393	0.241935	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	TL	0.000168359	0.000150133	1.1214	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	WB	5.1006e-05	0.001089	0.0468374	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	WT	0.000168208	0.000463018	0.363285	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	WK	0.00022359	0.00120881	0.184967	453	/work/cyu/stickleback_nuclear_only.fa	1
rps18	SWA	0.000334743	0.00046775	0.715646	453	/work/cyu/stickleback_nuclear_only.fa	1
rps19	THE	0.000117944	0.000123767	0.952954	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	JOE	0.00130155	0.000334301	3.89335	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	BEA	0.00131296	0.000675841	1.9427	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	MUC	0.000175934	3.68649e-05	4.77239	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	PYE	0.000469552	0.000232338	2.02099	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	AMO	0.00119749	0.000105644	11.3352	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	SAY	0.000466003	0.00010877	4.28431	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	GOS	0.000234053	9.15618e-05	2.55623	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	ROB	0.00108457	4.77872e-05	22.6957	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	FG	0.000223152	8.63754e-05	2.58351	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	BOOT	6.71376e-05	5.83072e-05	1.15145	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	ECHO	4.92397e-05	5.75502e-05	0.855596	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	FRED	0.000121552	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	LAW	0.000332453	0.000261187	1.27286	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	PACH	0.000439978	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	RS	0.00121288	0.00038061	3.18669	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	SC	0.000665251	4.80528e-05	13.8442	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	LB	0.000453896	0.000165575	2.74134	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	CH	0.000246113	5.88877e-05	4.17936	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	LG	0.000292469	0.000269239	1.08628	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	SR	0.000174845	7.8061e-05	2.23985	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	SL	0.000211667	6.51568e-05	3.24858	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	TL	0.000239675	0.000102913	2.32891	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	WB	0.00053495	3.26569e-05	16.3809	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	WT	0.000244848	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	WK	0.00114185	5.65062e-05	20.2076	456	/work/cyu/stickleback_nuclear_only.fa	1
rps19	SWA	0.000148429	7.83692e-05	1.89397	456	/work/cyu/stickleback_nuclear_only.fa	1
rps2	THE	0.000873926	4.98774e-05	17.5215	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	JOE	0.000877279	0.000872862	1.00506	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	BEA	0.000241615	0.000121197	1.99357	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	MUC	0.000278521	9.75016e-05	2.85657	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	PYE	0.000350526	0.000167031	2.09857	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	AMO	0.000312916	6.21663e-05	5.03353	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	SAY	0.00041182	0.000628414	0.655333	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	GOS	8.46536e-05	0.00012889	0.656791	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	ROB	0.00041022	0.000808071	0.507653	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	FG	0.000177486	0.000147381	1.20426	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	BOOT	0.000267648	0.000118924	2.25058	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	ECHO	0.00022409	7.56335e-05	2.96285	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	FRED	0.000385706	0.000660265	0.584169	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	LAW	0.00107836	0.00133081	0.810308	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	PACH	6.26331e-05	4.31795e-05	1.45053	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	RS	0.00102718	0.00100604	1.02101	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	SC	0.000512124	0.000518482	0.987738	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	LB	0.000285404	0.000478852	0.596017	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	CH	0.000228011	0.00137856	0.165398	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	LG	0.000321148	0.000258293	1.24335	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	SR	0.000662767	0.000579177	1.14433	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	SL	0.000338732	0.00011706	2.89366	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	TL	0.000425919	9.57049e-05	4.45034	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	WB	7.04153e-05	2.59178e-05	2.71687	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	WT	0.000152943	0.000457954	0.33397	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	WK	0.000227721	5.92807e-05	3.8414	834	/work/cyu/stickleback_nuclear_only.fa	1
rps2	SWA	0.000381935	0.00109405	0.349103	834	/work/cyu/stickleback_nuclear_only.fa	1
rps20	THE	0.000421123	0	NA	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	JOE	0.000617459	4.87481e-05	12.6663	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	BEA	0.000205991	4.17334e-05	4.93587	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	MUC	0.000134061	3.68901e-05	3.63407	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	PYE	0.00128698	0	NA	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	AMO	0.000223869	4.83959e-05	4.62578	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	SAY	0.000763257	5.51305e-05	13.8446	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	GOS	0.00131825	5.73319e-05	22.9932	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	ROB	0.00361762	0.000461752	7.83454	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	FG	0.00126306	4.99589e-05	25.2819	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	BOOT	0.00139809	0	NA	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	ECHO	0.00170851	5.37861e-05	31.765	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	FRED	0.00110265	0.000148887	7.40592	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	LAW	0.000266595	0.000110532	2.41192	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	PACH	0.000269964	6.46043e-05	4.17873	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	RS	0.00108595	0.000206695	5.2539	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	SC	0.00175911	8.21108e-05	21.4236	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	LB	0.00163637	6.91785e-05	23.6544	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	CH	0.00122263	7.01856e-05	17.42	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	LG	0.00116967	0.000103228	11.3309	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	SR	0.000271436	0	NA	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	SL	0.00164243	3.65721e-05	44.9095	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	TL	0.000381916	0.000151936	2.51366	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	WB	0.00055814	0.000245371	2.27467	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	WT	0.00169542	8.7206e-05	19.4416	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	WK	0.00171532	4.57902e-05	37.4604	372	/work/cyu/stickleback_nuclear_only.fa	1
rps20	SWA	0.00417258	5.3598e-05	77.8494	372	/work/cyu/stickleback_nuclear_only.fa	1
rps23	THE	0.00232329	0.00199816	1.16272	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	JOE	0.000596442	0.000172986	3.44792	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	BEA	0.000992188	3.31306e-05	29.9478	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	MUC	0.000117201	0.000138142	0.848404	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	PYE	0.00227905	0.00135223	1.6854	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	AMO	0.00336945	8.69653e-05	38.7447	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	SAY	0.00319069	0.00080623	3.95754	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	GOS	0.00239266	0.000195202	12.2573	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	ROB	0.00241464	0.000597193	4.04332	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	FG	0.00260408	6.45966e-05	40.3129	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	BOOT	0.00138665	0.000108921	12.7308	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	ECHO	0.00165781	0.000107478	15.4246	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	FRED	0.00282405	6.24419e-05	45.2268	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	LAW	0.000728872	0.00043178	1.68807	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	PACH	0.000156921	9.92492e-05	1.58108	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	RS	0.00279046	0.000835371	3.34038	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	SC	0.00272958	0.000424213	6.43447	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	LB	0.00276764	0.000653444	4.23547	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	CH	0.00219841	0.000376475	5.83945	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	LG	0.00269795	0.000196604	13.7227	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	SR	0.00317258	0.000538473	5.89181	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	SL	0.0015199	0.000113516	13.3893	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	TL	0.000419054	3.31252e-05	12.6506	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	WB	0.00347469	4.10352e-05	84.6756	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	WT	0.00175653	0.000205098	8.56434	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	WK	0.000794575	0.000116532	6.81852	426	/work/cyu/stickleback_nuclear_only.fa	1
rps23	SWA	0.000113652	0.000108196	1.05043	426	/work/cyu/stickleback_nuclear_only.fa	1
rps24	THE	0.00130438	0.000100624	12.963	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	JOE	0.00024082	0.000204102	1.1799	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	BEA	0.000981223	0	NA	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	MUC	0	4.19498e-05	0	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	PYE	0.000757437	0.000117841	6.42763	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	AMO	0.00141021	8.76071e-05	16.097	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	SAY	0.00124283	0	NA	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	GOS	0.000129211	6.77418e-05	1.9074	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	ROB	0.00137916	5.54288e-05	24.8816	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	FG	3.84543e-05	0	NA	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	BOOT	0.000204338	6.64389e-05	3.07558	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	ECHO	0.000168058	0	NA	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	FRED	0.000721533	5.99866e-05	12.0282	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	LAW	0.00042794	0.000107204	3.99184	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	PACH	0.00101046	9.46693e-05	10.6735	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	RS	0.00120838	0.0002398	5.03911	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	SC	0.00119029	0.000302328	3.93709	411	/work/cyu/stickleback_nuclear_only.fa	1
rps24	LB	0.00128277	0.00017623	7.27894	411	/work/cyu/stickleback_nuclear_only.fa	1
